1 11.9948
2 11.9932
3 11.9936
4 11.9917
5 11.9924
6 11.9921
7 11.9911
8 11.9902
9 11.9901
10 11.9907
20 11.9875
30 11.9851
40 11.9824
50 11.9785
60 11.9779
70 11.9746
80 11.971
90 11.9701
100 11.9666
110 11.9632
120 11.9623
130 11.9679
140 11.9566
150 11.9544
159 11.9514
160 11.9522
